193806234934;635623697048824692;19700;2019-04-04;36,4211507031792
193806234934;636655313048914693;3800;2016-07-13;20,2046342241599
193806234934;637080401049014710;18000;2014-10-21;34,6780656369767
198301012625;636014225049244766;11900;2017-01-15;33,9951207274548
198301012625;636803057049404741;17500;2018-03-20;42,9622235977846
199606271012;635820689049584758;15900;2015-02-07;23,8446617330632
199606271012;636051377049704783;12500;2015-09-26;28,7589148705634
199606271012;635939921049834792;10700;2016-10-25;37,1813734305004
199606271012;637044113049944798;9900;2016-05-28;40,5480403013285
195205161187;636440177050144800;17000;2016-02-02;44,1934333691343
195205161187;636263057050284817;18200;2014-10-23;36,6266103585375
195205161187;635469905050424829;2800;2015-03-29;41,7834297203382
195205161187;637084721050554831;16200;2018-12-14;40,9100882503717
195205161187;635991761050664847;6000;2016-07-06;28,9894593036684
195205161187;636319217050784879;17300;2019-01-26;39,077224817163
195403244924;635796497050954886;18100;2015-07-24;31,3184820214838
195403244924;635788721051034870;11600;2014-12-28;30,1194060105455
195403244924;635545073051124875;12400;2015-09-15;40,8785661942691
196503201703;636942161051294886;4500;2018-01-18;44,4603667056469
196503201703;636034097051374899;14900;2018-12-20;20,7387493973313
196503201703;635847473051464912;5200;2017-08-13;44,1075793509872
194111206562;636985361051614909;7600;2018-09-19;39,1802901072336
194111206562;635659121051704928;1800;2018-03-04;33,8033002912082
193706224431;636163697051854912;11100;2015-06-11;20,6934256063278
193706224431;637065713051934936;7900;2015-02-25;30,941597882631
193706224431;635978801052014969;3800;2015-07-06;35,6198322030808
196506049251;635866481052164976;19500;2016-10-12;42,7977687599127
196506049251;636171473052244949;8300;2016-07-12;41,7813807408239
196506049251;636674321052324949;9200;2019-09-10;24,1879794114213
196506049251;636150737052394955;3400;2016-02-14;20,9523249468544
197906229297;635968433052554996;5300;2016-02-16;31,548347089695
197906229297;636202577052644979;7400;2015-03-11;30,2975879610971
197111255133;636050513052804984;15100;2019-11-25;33,2360025952738
197111255133;636758993052895014;2700;2016-06-03;44,434500862581
197111255133;636580145052975011;16200;2019-07-18;39,849032219429
195003195645;636614705053165030;14000;2019-01-17;24,8592544183411
195003195645;635574449053245033;11500;2016-06-27;22,6702638960771
197303071148;635513105053415026;9500;2018-07-16;28,5786484105413
197303071148;636182705053495063;12100;2016-01-02;43,5644640045075
197303071148;635871665053575040;5700;2019-07-08;23,4474560774152
197303071148;636444497053685046;6000;2017-10-10;34,1961665540916
197303071148;635534705053805063;11700;2015-07-05;24,0454444959971
197303071148;636024593053885073;9700;2017-01-02;42,8309641582104
197303071148;636988817053995077;11200;2019-08-19;27,4988238664804
198411094034;635931281054165087;19300;2018-09-25;40,9546057954219
198411094034;636052241054245107;9800;2017-03-29;27,4068038526023
198411094034;636586193054335098;16600;2016-04-08;27,3947632603323
198411094034;636511025054405106;13000;2019-06-03;36,7543359760914
198411094034;637012145054485115;1300;2015-07-14;20,8391798943464
194503228245;636301073054635124;19300;2019-08-12;25,7026267543913
194503228245;635480273054725137;7100;2014-08-17;33,1740931250034
194411073239;636697649054905141;17500;2015-10-18;38,3698147853696
194411073239;636899825055015156;16200;2016-06-05;40,0542844576083
194411073239;636024593055145170;3200;2018-11-30;34,1293868139057
194411073239;636416849055275208;14000;2016-03-06;26,6753266410322
195609133461;637112369055475198;13300;2016-11-03;35,6256260190278
195609133461;636973265055565200;16100;2016-11-20;31,0449790423945
195305028498;635977937055735210;6500;2018-07-14;43,9498533769277
195305028498;635738609055845220;3200;2017-09-15;21,70300130346
195305028498;636341681055965222;5700;2014-08-17;21,6874978443084
196505142170;636318353056135233;4900;2019-11-01;30,6284113650342
196505142170;635685041056215234;11700;2015-11-16;33,620587630952
199708244354;637074353056405249;10000;2017-04-13;42,3803680610752
199708244354;635653937056495253;5000;2017-03-19;44,8869644244606
199708244354;635730833056575260;16400;2017-04-03;24,9606527457762
199708244354;635611601056675269;18900;2014-12-19;41,8229659003313
196204238022;636736529056835302;8100;2015-03-24;42,7939385794075
196204238022;635733425056925312;8300;2016-08-27;33,9315577638017
196204238022;635414609057025331;18400;2016-09-18;28,390611542105
194808015566;637090769057205323;1800;2016-12-14;20,409008097094
194808015566;637083857057305331;14500;2014-07-30;43,7951338285558
198208204226;636334769057475331;7500;2016-09-24;28,4843910222335
198208204226;636436721057565345;4300;2014-11-04;44,7169633394652
198208204226;635476817057665366;7000;2016-10-17;39,3072803757653
198003104759;636871313057855359;16800;2015-04-26;35,9867644733688
198003104759;636978449057935365;8500;2016-05-24;32,1058537564733
198003104759;636533489058025376;4300;2018-09-01;39,279804799836
198003104759;635648753058105401;2700;2016-03-17;30,0727046770382
198003104759;635724785058195392;2900;2016-11-22;32,1649732986302
197802067853;636279473058325449;6500;2018-05-12;41,1425215453573
197802067853;636056561058415395;10300;2014-10-08;37,7783731104705
199806135741;635827601058575410;2200;2015-07-20;23,3857739080609
199806135741;636122225058665414;11200;2014-11-30;31,4829335997267
199806135741;637100273058755420;5600;2017-12-19;28,249575101421
199806135741;635494961058825439;4100;2015-02-04;23,1079042251724
199806135741;637076081058893105;18100;2017-10-29;28,9597286814636
195602274486;636662225059053112;13500;2019-10-06;27,6199221925903
195602274486;636130865059173135;6600;2019-07-11;30,85075097431
195602274486;635519153059273165;7800;2015-06-01;23,7826108531014
195602274486;636521393059403170;3000;2016-07-26;39,1634373945014
198508106046;635665169059593172;14100;2017-07-02;23,0924318838364
198508106046;636409937059683181;11600;2017-01-09;32,1941931136857
198508106046;636538673059783184;4700;2019-08-18;39,4703783232115
198508106046;636047921059873190;2400;2017-06-17;28,7868790415986
197601079672;636763313060073214;10900;2018-10-24;28,0974793797813
197601079672;636054833060193204;6900;2017-05-15;23,8793570496511
197601079672;635621969060293216;17300;2014-10-01;31,4813219460106
197601079672;636507569060373217;16800;2018-01-27;38,2509780015102
194201234637;635961521060523238;3800;2014-08-17;33,3133019499077
194201234637;635778353060613250;9300;2017-04-21;31,6778743740534
194201234637;635617649060713304;7300;2018-10-15;27,6766956866145
194201234637;637116689060793248;15000;2015-01-10;22,0136820045364
198302019983;635740337060973281;14300;2017-03-07;42,8557257553822
198302019983;636886865061053271;13800;2015-07-26;42,2629884710829
198302019983;636367601061143289;7200;2014-10-28;36,3501387770987
198302019983;636409937061223285;7600;2017-04-17;37,4699012387869
193407029417;636478193061403316;3400;2015-10-20;43,0012214384047
193407029417;636215537061513308;3700;2014-08-13;41,6811023869929
193407029417;637005233061593333;18800;2016-11-01;43,4383379567593
193407029417;636802193061687847;11000;2018-03-11;40,1763755503001
197609072525;636454001061847840;13100;2018-04-27;33,1471410804182
197609072525;636803921061927905;13400;2016-10-29;41,8327604335885
199711253004;636670865062091841;7400;2019-07-20;44,0540060210293
199711253004;636311441062161838;15900;2016-12-14;22,0231170239966
199711253004;636343409062241848;5900;2018-09-11;34,6338312489138
199711253004;636132593062321861;18000;2016-09-21;41,3916427322624
199110132858;636435857062471858;7400;2016-02-23;39,6963705097774
199110132858;636663953062551881;13100;2019-05-29;40,9931638771636
195208083987;636095441062701873;2100;2018-10-05;26,132099396145
195208083987;635579633062791890;8700;2014-07-27;32,2276654407511
195208083987;636994865062871913;6600;2019-10-17;43,7363055575342
195910245150;636933521063031918;1900;2015-10-19;31,1358584887981
195910245150;635748113063111924;3800;2017-10-27;32,5899480947247
199007083417;635783537063255513;12900;2018-10-26;20,1105103060186
199007083417;635457809063365531;7500;2018-10-23;25,4875292607991
199007083417;635494961063455531;12400;2019-02-17;38,8031144062072
199007083417;636466961063545550;16800;2015-06-13;42,4795093049666
196704223129;635890673063695529;900;2017-04-24;29,907454792367
196704223129;636319217063795562;1300;2015-10-22;26,9672104818594
196704223129;635834513063875562;13800;2015-04-02;41,5719549667891
196704223129;635844881063965565;17400;2016-12-29;42,2411370590521
194601188381;637095089064125571;15500;2017-12-25;39,9209367716317
194601188381;636343409064215573;17300;2014-08-29;35,1753537427519
194601188381;635513969064325598;17500;2015-07-10;32,879278400391
199210245038;635933009064485597;19400;2014-09-13;31,004132177217
199210245038;636019409064575612;15500;2015-02-20;24,5018796946396
199210245038;635930417064665612;7900;2016-05-02;37,2551378804516
199210245038;635929553064755630;13700;2014-09-13;23,1103336848832
199210245038;635601233064855630;14200;2018-07-23;44,6587843166938
199001018255;636549905065025643;3100;2018-12-01;42,2800312201865
199001018255;637047569065125648;16000;2014-12-07;21,8374436892743
199001018255;635958065065235665;19400;2015-08-22;29,9276086128911
197003048489;636760721065435674;17500;2015-11-17;35,0992695661724
197003048489;635435345065555684;14200;2014-08-16;43,0528951497063
197003048489;636103217065655669;14800;2019-07-14;20,5794217929148
197003048489;636176657065775716;4000;2015-09-28;37,0376200773928
197003048489;635589137065875696;15100;2015-02-06;35,4341620814214
199311248278;635981393066025721;18300;2018-11-20;30,5518365211561
199311248278;636340817066115731;7900;2016-10-04;41,3145247643416
195609013008;635512241066265743;17800;2015-10-07;33,1358528105243
195609013008;636504977066345728;8600;2017-07-18;24,9635312775911
195609013008;636339953066435758;19600;2019-03-30;31,0498639340745
193810059622;635962385066585751;10800;2016-05-20;22,0580859980816
193810059622;636845393066675795;12000;2014-12-09;36,4884388174342
193810059622;636993137066765767;15000;2016-04-25;37,7193518228453
193502102678;636710609066925803;9500;2019-12-20;43,3816190265965
193502102678;636307121067015777;5200;2019-03-03;38,2790762364301
193502102678;636276881067105795;12900;2019-09-24;21,0479641151838
196003192024;635811185067255809;10000;2015-09-10;42,6237157115823
196003192024;635907953067335805;6300;2017-08-27;25,5555923169272
199406274229;636770225067485809;10800;2016-01-12;35,0566566339958
199406274229;635558033067575819;9000;2018-12-03;37,8058839020347
199406274229;636376241067655834;14100;2016-07-18;32,0035904166305
199406274229;635753297067745845;9000;2018-10-03;38,2749394063255
199406274229;635844881067845852;13700;2019-06-14;33,2219225811874
199406274229;636833297067925885;16500;2014-12-06;35,9524080068583
199808191950;635634929068075859;10100;2019-07-01;24,5498890124959
199808191950;636576689068165858;6200;2019-07-28;22,7168895712667
199808191950;637113233068245868;13500;2014-10-28;30,1677953662201
196604075748;636220721068415882;8800;2018-11-29;40,8516114139238
196604075748;636971537068515894;10400;2016-12-13;37,5735757069539
196604075748;635775761068605910;500;2017-02-13;31,543976648964
196604075748;636612113068745936;7200;2019-09-30;24,7730214333967
196604075748;636361553068825913;12100;2014-08-05;34,0533901234406
196604075748;636271697068935921;17500;2017-02-22;28,6709137813518
198005059258;636382289069095953;6200;2018-08-05;30,5927029091831
198005059258;635744657069175947;14900;2017-12-14;27,6909815346314
198005059258;635413745069345988;3100;2017-05-04;31,5418793803742
198005059258;636888593069475985;4800;2019-08-16;20,4842941302267
198005059258;635539025069586003;9000;2016-07-11;21,9217340401009
194811062692;636451409069796001;17000;2016-09-02;44,3285817673097
194811062692;637130513069936010;2100;2016-08-09;38,5963569761237
194811062692;635917457070046010;4800;2016-04-09;29,5971252581091
194811062692;636523985070206031;7900;2019-08-30;28,94703957436
196504042601;635426705070656075;13400;2019-01-05;24,1370710377288
196504042601;635734289070796064;10700;2018-12-23;25,6653155855207
196504042601;636874769070956118;10800;2017-03-11;43,8136005931597
196504042601;637053617071056076;12300;2018-03-24;27,9490172830173
197909073871;635701457071246091;18600;2015-05-05;40,3737472278875
197909073871;637009553071346109;14200;2017-08-22;30,2705655783743
197909073871;636555089071436123;18300;2017-07-05;32,8980691604773
197909073871;636829841071526110;1100;2017-07-03;35,0397528498619
197909073871;635728241071616129;17500;2019-05-27;29,247361127868
199101232300;636734801071786127;8400;2015-04-20;26,5176807723556
199101232300;635619377071886170;13600;2017-12-20;35,8807220011394
199101232300;636371921071986155;2300;2019-06-07;30,8821756024296
199101232300;636909329072056146;3300;2015-08-04;30,738338313875
199101232300;636008177072176196;6300;2016-06-12;37,7679273033365
199610145387;637011281072336191;17700;2018-06-06;33,6346007411529
199610145387;635545937072416221;1300;2018-12-06;23,0020042802216
196608239012;635910545072566190;15400;2016-04-29;37,9391937879562
196608239012;635882033072656207;4100;2017-11-03;27,1693672366298
196608239012;635539889072736215;15300;2019-03-05;24,3010081999474
196608239012;637038065072826224;4100;2015-03-06;43,1068344428702
196608239012;636172337072906240;16400;2016-12-14;23,7192998354879
196608239012;637004369072986237;19100;2016-03-30;30,5215454872332
199706215896;636808241073156246;3300;2015-10-26;27,2431371930256
199706215896;635623697073246241;9900;2014-07-18;28,3344935827584
199706215896;636856625073346273;18100;2019-11-13;37,0741500296044
199706215896;636606929073456270;15800;2015-02-08;26,2343270197671
199706215896;635600369073556258;4400;2017-02-19;44,6934672466914
198306279347;636371921073726272;300;2016-09-09;39,836055426782
198306279347;635580497073826283;8700;2016-10-03;43,5050189185445
198306279347;637012145073936312;16400;2018-10-09;39,7038319635688
198306279347;636841073074056308;18700;2019-12-19;31,6698841967945
194607149420;635455217074226342;12600;2015-10-02;24,1567876139454
194607149420;636492881074326326;10400;2019-08-06;22,5594368705337
194607149420;636860945074416345;6100;2018-09-28;30,8520699249823
199103265368;637008689074566383;19700;2015-12-25;30,4449726922647
199103265368;635700593074646367;10100;2017-03-24;41,8404411090726
